node_id	node_name	node_type	node_name_type	tsne1	tsne2	tsne3
DOID:0111138	congenital generalized lipodystrophy type 4	Disease	congenital generalized lipodystrophy type 4 - Disease	-9.723748612251862	-38.76400232073385	-45.386184136444356
C0519030	Pneumonia klebsiella	SideEffect	Pneumonia klebsiella - SideEffect	-62.85099639610668	7.027319245946471	11.731094227069327
DB00696	Ergotamine	Compound	Ergotamine - Compound	15.587747337632376	28.343644997579176	46.85319473477833
DOID:0060260	ptosis	Disease	ptosis - Disease	35.26253212447285	14.041059764643588	-37.313398929856454
DOID:235	colonic benign neoplasm	Disease	colonic benign neoplasm - Disease	28.44297566596784	-24.846408763085492	-2.263343392878611
DOID:0080158	herpes simplex virus keratitis	Disease	herpes simplex virus keratitis - Disease	65.24337655138602	-6.90709918490634	-24.711324235799257
C0013781	Electric shock	SideEffect	Electric shock - SideEffect	-70.12858965237521	-21.342837919305982	40.52992205703112
DB01611	Hydroxychloroquine	Compound	Hydroxychloroquine - Compound	27.46088612333142	-1.1189561558948058	11.607898767327946
DOID:1583	laryngeal tuberculosis	Disease	laryngeal tuberculosis - Disease	49.15237970423564	-11.514458544796733	-19.1515071193498
DOID:0110743	type 1 diabetes mellitus 4	Disease	type 1 diabetes mellitus 4 - Disease	-2.3078765017808416	-2.2474288365577895	-11.455958862046405
DB11091	Hydrogen peroxide	Compound	Hydrogen peroxide - Compound	40.122196026823765	55.68017715752353	38.73123901806605
DOID:3151	skin squamous cell carcinoma	Disease	skin squamous cell carcinoma - Disease	40.74406750865906	-34.08251016644608	-7.061922208090656
DOID:0050566	X-linked nonsyndromic deafness	Disease	X-linked nonsyndromic deafness - Disease	1.3032588300298844	-10.193325864694172	-40.658952721228125
C0151936	Tendon disorder	SideEffect	Tendon disorder - SideEffect	-63.41624592547464	34.711148612374764	36.89140610882662
DOID:0050304	aniseikonia	Disease	aniseikonia - Disease	32.01877771980139	17.520539636331247	-30.5788628236106
DOID:5199	ureteral obstruction	Disease	ureteral obstruction - Disease	20.703588556749956	-35.40254366304462	0.16709473833961475
DOID:10755	petrositis	Disease	petrositis - Disease	38.77954076457003	8.774136859682907	-35.61595659227607
DOID:5576	inhibited male orgasm	Disease	inhibited male orgasm - Disease	29.740162687524606	-37.79287792132084	-9.23285918860362
DOID:3322	gangliosidosis GM1	Disease	gangliosidosis GM1 - Disease	16.48563174268695	1.5268002428550247	-30.74703271799451
DOID:0110151	Charcot-Marie-Tooth disease type 1C	Disease	Charcot-Marie-Tooth disease type 1C - Disease	-12.022315020701996	-18.053894942640007	-66.36409826998931
DOID:0110778	hereditary spastic paraplegia 27	Disease	hereditary spastic paraplegia 27 - Disease	-6.936662524370139	-28.71611656309568	-59.73695499154038
DB00204	Dofetilide	Compound	Dofetilide - Compound	21.759200738094304	37.46448598564736	38.98111674654207
C0239937	Microscopic hematuria	SideEffect	Microscopic hematuria - SideEffect	-36.741654477357926	11.548813227775883	13.123483538559949
DOID:9120	amyloidosis	Disease	amyloidosis - Disease	42.68778789465383	-10.619143318552398	-12.172334125410428
DB00654	Latanoprost	Compound	Latanoprost - Compound	30.35568629285173	25.77795747855275	-17.19943201863487
DB09292	Sacubitril	Compound	Sacubitril - Compound	27.140960763265543	6.891233368167536	43.64217172061152
DOID:14099	acquired gastric outlet stenosis	Disease	acquired gastric outlet stenosis - Disease	20.170263831453408	-20.250849913025057	-1.8233699177445108
DB01149	Nefazodone	Compound	Nefazodone - Compound	15.653305241230441	33.33280714285539	42.72205964803185
DOID:1342	congenital hypoplastic anemia	Disease	congenital hypoplastic anemia - Disease	4.508876610548417	-26.383638375209575	-13.723391189802932
DOID:9392	tracheitis	Disease	tracheitis - Disease	51.69590009556962	-7.243581643801892	-17.826105601899815
DOID:6376	hypersplenism	Disease	hypersplenism - Disease	37.01721603097461	-7.1212618829253085	0.628054549805549
C0016655	Multiple fractures	SideEffect	Multiple fractures - SideEffect	-66.93806025024602	-13.986882739017375	42.188529487623434
DB00514	Dextromethorphan	Compound	Dextromethorphan - Compound	17.894497085915315	25.555157321952652	22.687416413691363
C0268732	Nephritic syndrome	SideEffect	Nephritic syndrome - SideEffect	-46.143853862122754	18.26270621583457	10.0131959278184
DOID:1184	nephrotic syndrome	Disease	nephrotic syndrome - Disease	19.544885798823664	2.710093544707095	-2.488869357488823
DB09526	Hydroquinone	Compound	Hydroquinone - Compound	25.838062334114507	30.823852291608958	11.466456032897607
DOID:1591	renovascular hypertension	Disease	renovascular hypertension - Disease	19.599674756116393	-1.072412871148495	-6.6405239712332795
DOID:0110273	autosomal dominant limb-girdle muscular dystrophy	Disease	autosomal dominant limb-girdle muscular dystrophy - Disease	-9.323255959277422	-41.46749833169174	-44.298611889483226
C0496901	Pituitary tumour benign	SideEffect	Pituitary tumour benign - SideEffect	-73.70667817662347	15.04093153117039	43.46808267762822
C0241910	Autoimmune hepatitis	SideEffect	Autoimmune hepatitis - SideEffect	-26.98151804450519	9.67614723290869	35.67342136621264
C0002170	Alopecia	SideEffect	Alopecia - SideEffect	-30.823051632139133	11.810727559662139	33.82089134741589
DOID:11994	atrophy of testis	Disease	atrophy of testis - Disease	22.01945366117894	-30.798349866493556	-15.394416096321326
DOID:11302	cercarial dermatitis	Disease	cercarial dermatitis - Disease	-8.42044606415523	-7.747264645933463	-11.798154770312008
DOID:348	blepharochalasis	Disease	blepharochalasis - Disease	-11.647153976674256	-16.548937980048457	-18.797422650224824
DOID:0060249	scoliosis	Disease	scoliosis - Disease	41.969641202904214	-14.348753551194054	-34.76956470020422
C0027719	Nephrosclerosis	SideEffect	Nephrosclerosis - SideEffect	-43.001834113068895	18.215235975647055	18.7912135913962
DOID:705	Leber hereditary optic neuropathy	Disease	Leber hereditary optic neuropathy - Disease	25.333845123779145	14.003683709535396	-27.364295296603878
DOID:0110591	autosomal dominant nonsyndromic deafness 7	Disease	autosomal dominant nonsyndromic deafness 7 - Disease	-91.43264586996173	-37.96212418357714	-5.588475627965704
DOID:0110948	Waardenburg syndrome type 1	Disease	Waardenburg syndrome type 1 - Disease	31.247364315198013	-20.04041694930565	-33.74968504800004
DOID:12837	thyroid crisis	Disease	thyroid crisis - Disease	28.971469277973238	-9.296396327983942	-17.986609644988288
C0019572	Hirsutism	SideEffect	Hirsutism - SideEffect	-62.76737109817911	-0.9207560571282958	42.80220826330752
DOID:4543	retrograde amnesia	Disease	retrograde amnesia - Disease	30.495997269536712	-3.2295593746695372	-33.85915552412981
DOID:8577	ulcerative colitis	Disease	ulcerative colitis - Disease	25.04482575481391	22.52146592425815	31.981066896370788
DOID:2745	narcissistic personality disorder	Disease	narcissistic personality disorder - Disease	-2.3500238667500026	6.976497989852882	-33.244772602404474
DB00727	Nitroglycerin	Compound	Nitroglycerin - Compound	26.445445079399654	8.711197305416988	45.09986310619823
C0574785	Lower urinary tract symptoms	SideEffect	Lower urinary tract symptoms - SideEffect	-73.70667811427383	15.040931458427114	43.46808269365322
DOID:0060765	autosomal dominant Robinow syndrome 2	Disease	autosomal dominant Robinow syndrome 2 - Disease	-14.862563156787521	-26.340102200512735	-50.73923429058156
DOID:786	laryngeal disease	Disease	laryngeal disease - Disease	50.511617414239524	-10.372738318134731	-20.953022324521275
C0155118	Corneal degeneration	SideEffect	Corneal degeneration - SideEffect	4.892802197742228	19.29949891956128	47.921278127085934
DOID:331	central nervous system disease	Disease	central nervous system disease - Disease	40.36571384929137	-2.488033121210496	-30.864899297079585
DOID:2916	hypersensitivity reaction type IV disease	Disease	hypersensitivity reaction type IV disease - Disease	-14.823762471327798	-15.315016808478283	-10.891222159243322
C0029400	Osteitis	SideEffect	Osteitis - SideEffect	-49.49942538772872	29.555947230476193	36.63327812161723
DOID:12388	neurohypophyseal diabetes insipidus	Disease	neurohypophyseal diabetes insipidus - Disease	28.518535504032727	-16.5151477629648	-25.044449427794223
DOID:14512	candidal paronychia	Disease	candidal paronychia - Disease	51.87128404230801	-25.697122742143755	-10.528004627405632
DOID:8850	salivary gland cancer	Disease	salivary gland cancer - Disease	-8.694945026554743	-36.28040121600588	-16.0393677474607
DB01005	Hydroxyurea	Compound	Hydroxyurea - Compound	24.474695122892822	29.60378445379575	8.024425665285772
DOID:0060771	dextro-looped transposition of the great arteries 1	Disease	dextro-looped transposition of the great arteries 1 - Disease	10.055460463955646	-40.056389177749104	-37.777172858927166
DB01143	Amifostine	Compound	Amifostine - Compound	32.01530322834169	-9.207352654611737	12.32649160411772
DOID:0110520	autosomal recessive nonsyndromic deafness 7	Disease	autosomal recessive nonsyndromic deafness 7 - Disease	-101.69110866378287	-47.67933284410004	-5.554500829316078
C0042131	Uterine disorder	SideEffect	Uterine disorder - SideEffect	-57.29559304485075	35.88730445647139	17.896493670657243
DOID:9975	cocaine dependence	Disease	cocaine dependence - Disease	10.22964205278322	32.02718132416869	29.722881603500454
DOID:4752	multiple system atrophy	Disease	multiple system atrophy - Disease	29.636113842698407	6.171162824482347	-42.19002451210065
DOID:4409	folliculitis	Disease	folliculitis - Disease	56.16535585783024	-21.89746365157428	-2.5343016373036207
DB00788	Naproxen	Compound	Naproxen - Compound	19.342376315812317	24.926458586529655	8.218352203150303
CHEMBL3301680	CHEMBL3301680	Compound	CHEMBL3301680 - Compound	37.640553275628484	61.72401542429116	34.045095453130436
DOID:1803	neuritis	Disease	neuritis - Disease	45.6820597796659	-6.1017928160355615	-38.453060686596935
C0020641	Hypopyon	SideEffect	Hypopyon - SideEffect	-61.127856228102566	4.990424062627107	45.64650545111767
C0221423	Sickness	SideEffect	Sickness - SideEffect	-40.549585782583485	23.369364448819265	24.152557638207856
D013226	Status Epilepticus	Symptom	Status Epilepticus - Symptom	29.266192540900374	0.5185526634224144	-31.383425638720254
DOID:11077	brucellosis	Disease	brucellosis - Disease	55.88883267779422	2.081368813204904	-26.85770914774241
C0006112	Metabolic encephalopathy	SideEffect	Metabolic encephalopathy - SideEffect	-71.72283847157729	-17.761108494660615	49.267783561779126
C0035243	Respiratory tract infection	SideEffect	Respiratory tract infection - SideEffect	-62.55813061722729	17.41872829914999	18.73446562379532
DB01364	Ephedrine	Compound	Ephedrine - Compound	17.773666084099386	15.20024023648402	23.94506234820007
DOID:1066	residual stage of open angle glaucoma	Disease	residual stage of open angle glaucoma - Disease	29.493515578985658	24.69444949874868	-22.28565615122325
DOID:2559	opiate dependence	Disease	opiate dependence - Disease	15.790905951529258	31.015347588311844	26.10334572326902
DB01607	Ticarcillin	Compound	Ticarcillin - Compound	36.5594483966167	64.75158639959729	34.58517859933918
DOID:0110800	hereditary spastic paraplegia 48	Disease	hereditary spastic paraplegia 48 - Disease	-8.86760177098034	-27.19970033665837	-61.39760490935094
DOID:11354	stone in bladder diverticulum	Disease	stone in bladder diverticulum - Disease	21.304459740034268	-37.535486299270275	-2.378490261812438
DOID:11574	streptococcal meningitis	Disease	streptococcal meningitis - Disease	38.09678289778741	67.12506868834977	32.11121637208035
DB09073	Palbociclib	Compound	Palbociclib - Compound	29.003705929150943	-8.32089385066376	15.941140197825277
DOID:4029	gastritis	Disease	gastritis - Disease	22.607458003643	-18.028316920350047	-3.0489044315962808
DOID:4186	articulation disorder	Disease	articulation disorder - Disease	28.158790155600556	-3.9022416965834026	-40.0018739111445
DOID:12594	Potter's syndrome	Disease	Potter's syndrome - Disease	-3.272225086076574	-5.061300945858018	-19.177565173978923
DB00555	Lamotrigine	Compound	Lamotrigine - Compound	13.360293841663253	31.176355470056727	30.548109367407353
C0728899	Intoxication	SideEffect	Intoxication - SideEffect	-39.59512186808751	27.524346765967945	32.928520908534644
DOID:0110395	retinitis pigmentosa 72	Disease	retinitis pigmentosa 72 - Disease	-4.399979358852543	15.113686521338192	-10.649978119159417
DOID:438	autoimmune disease of the nervous system	Disease	autoimmune disease of the nervous system - Disease	39.30496944696991	3.0552421669808143	-39.2547130278653
DOID:0090020	split hand-foot malformation	Disease	split hand-foot malformation - Disease	-9.675779198748293	-24.0755423573557	-39.09239269771251
DOID:0110250	cataract 16 multiple types	Disease	cataract 16 multiple types - Disease	-20.908406251391934	-0.007725999380190817	-41.98825768566423
DOID:6297	viral esophagitis	Disease	viral esophagitis - Disease	-10.649650570473275	-17.867637333012556	-14.497416293291774
DOID:8437	intestinal obstruction	Disease	intestinal obstruction - Disease	25.633225375895726	-22.999066336024505	-2.001473066036651
DB01099	Flucytosine	Compound	Flucytosine - Compound	41.19366319748464	14.06265571117413	-1.4568991242995348
DOID:13098	central retinal artery occlusion	Disease	central retinal artery occlusion - Disease	32.53060287474052	14.062894864912934	-23.45820270137013
DOID:14555	Foster-Kennedy syndrome	Disease	Foster-Kennedy syndrome - Disease	31.39311305365368	14.685327265718758	-27.38692058339938
DOID:13088	periventricular leukomalacia	Disease	periventricular leukomalacia - Disease	33.88594554515672	-0.6096274125503341	-41.337365929256094
DOID:0070145	hereditary sensory and autonomic neuropathy type 5	Disease	hereditary sensory and autonomic neuropathy type 5 - Disease	49.47874913330643	-2.7315859645774863	-41.846484595960874
DOID:0110788	hereditary spastic paraplegia 37	Disease	hereditary spastic paraplegia 37 - Disease	-10.278757127642988	-25.88247637170805	-57.34307317697315
C0435001	Ligament injury	SideEffect	Ligament injury - SideEffect	-58.26001917338789	14.68039191597679	32.433548787749245
DOID:9113	granuloma inguinale	Disease	granuloma inguinale - Disease	60.14033031070744	1.3485214963753032	-23.912899248160436
C1527330	Pyridoxine deficiency	SideEffect	Pyridoxine deficiency - SideEffect	-42.61929678701284	9.53047636255925	17.561922404407184
DOID:0090093	hypogonadotropic hypogonadism 21 with or without anosmia	Disease	hypogonadotropic hypogonadism 21 with or without anosmia - Disease	-15.289732835233435	-56.873227850344925	-14.517270624875351
C0027092	Myopia	SideEffect	Myopia - SideEffect	-63.996367093786816	26.208629545885977	28.898283182006455
DOID:0110586	autosomal dominant nonsyndromic deafness 65	Disease	autosomal dominant nonsyndromic deafness 65 - Disease	-90.81364771311632	-39.4383292625049	-4.978772457219771
DOID:0070161	hereditary sensory and autonomic neuropathy type 2	Disease	hereditary sensory and autonomic neuropathy type 2 - Disease	47.17592272481637	-1.4967076967073656	-43.24911505779502
CHEMBL282575	CHEMBL282575	Compound	CHEMBL282575 - Compound	21.05126134103935	-16.635513399616496	21.924321311621902
DOID:0110579	autosomal dominant nonsyndromic deafness 53	Disease	autosomal dominant nonsyndromic deafness 53 - Disease	-91.31352943502091	-41.028716078385635	-3.892673354988903
CHEMBL2106240	CHEMBL2106240	Compound	CHEMBL2106240 - Compound	21.165475436089444	-11.999618699063983	22.73362604743823
C0278134	Sensory loss	SideEffect	Sensory loss - SideEffect	-43.0785948483377	22.31746075098339	33.890360552046616
DB00114	Pyridoxal Phosphate	Compound	Pyridoxal Phosphate - Compound	25.192921816713863	8.007513405372924	25.104726241469475
C0004144	Atelectasis	SideEffect	Atelectasis - SideEffect	-61.46707496524734	24.184039457167678	10.868649656157956
C0000786	Abortion spontaneous	SideEffect	Abortion spontaneous - SideEffect	-44.18705967496669	19.127664891026242	44.67588235231353
DB01140	Cefadroxil	Compound	Cefadroxil - Compound	39.06144238186644	63.89858961605291	34.8302609178929
